Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
13949.0,20,5,1909.09,4,4,4,444,Champion,2
13950.0,6,4,745.06,5,3,3,533,Loyal Customer,2
13951.0,171,3,674.45,3,3,3,333,Loyal Customer,2
13952.0,213,14,12823.521,2,5,5,255,At Risk,2
13953.0,2,12,6640.68,5,5,5,555,Champion,2
13954.0,66,1,227.41,3,1,1,311,Potential,2
13955.0,149,3,545.17,3,3,2,332,Loyal Customer,2
13956.0,49,4,869.92,4,3,3,433,Loyal Customer,2
13957.0,413,3,458.25,1,3,2,132,At Risk,0
13958.0,375,8,4709.2300000000005,2,4,5,245,At Risk,0
13959.0,74,6,1076.18,3,4,3,343,Loyal Customer,2
13960.0,16,2,230.22,5,2,1,521,New Customer,2
13961.0,387,1,538.4,2,1,2,212,Potential,0
13962.0,17,3,362.8,5,3,2,532,Loyal Customer,2
13963.0,303,17,3011.87,2,5,5,255,At Risk,2
13964.0,382,2,438.9,2,2,2,222,Potential,0
13965.0,472,3,996.61,1,3,3,133,At Risk,0
13966.0,431,1,390.86,1,1,2,112,Lost,0
13967.0,141,2,166.3,3,2,1,321,Potential,2
13968.0,418,1,123.66,1,1,1,111,Lost,0
13969.0,2,35,13365.87,5,5,5,555,Champion,2
13970.0,381,2,846.55,2,2,3,223,Potential,0
13971.0,14,14,4667.57,5,5,5,555,Champion,2
13972.0,66,2,190.25,3,2,1,321,Potential,2
13973.0,282,1,264.7,2,1,1,211,Potential,0
13974.0,44,2,677.72,4,2,3,423,New Customer,2
13975.0,26,12,5358.84,4,5,5,455,Champion,2
13976.0,202,4,1192.36,2,3,3,233,At Risk,2
13977.0,406,1,519.8100000000001,2,1,2,212,Potential,0
13978.0,10,2,196.79,5,2,1,521,New Customer,2
13979.0,68,7,3416.23,3,4,5,345,Loyal Customer,2
13980.0,55,5,799.92,4,4,3,443,Champion,2
13981.0,411,1,331.14,1,1,2,112,Lost,0
13982.0,34,9,4445.59,4,5,5,455,Champion,2
13983.0,25,21,7108.45,4,5,5,455,Champion,2
13984.0,22,12,2048.6,4,5,4,454,Champion,2
13985.0,10,21,9873.3,5,5,5,555,Champion,2
13986.0,12,1,320.46,5,1,2,512,New Customer,2
13987.0,375,2,682.54,2,2,3,223,Potential,0
13988.0,15,8,4757.8,5,4,5,545,Champion,2
13989.0,61,5,2026.06,3,4,4,344,Loyal Customer,2
13990.0,208,1,311.3,2,1,2,212,Potential,2
13991.0,7,6,855.97,5,4,3,543,Champion,2
13992.0,25,3,219.5,4,3,1,431,Loyal Customer,2
13993.0,38,19,6775.71,4,5,5,455,Champion,2
13994.0,35,5,2197.04,4,4,4,444,Champion,2
13995.0,10,14,3902.01,5,5,5,555,Champion,2
13996.0,381,2,895.76,2,2,3,223,Potential,0
13997.0,514,3,382.31,1,3,2,132,At Risk,0
13998.0,442,3,566.7,1,3,2,132,At Risk,0
13999.0,5,29,9502.26,5,5,5,555,Champion,2
14000.0,206,5,2046.34,2,4,4,244,At Risk,2
14001.0,41,9,4530.09,4,5,5,455,Champion,2
14002.0,129,2,529.73,3,2,2,322,Potential,2
14003.0,728,1,209.41,1,1,1,111,Lost,0
14004.0,38,11,6258.45,4,5,5,455,Champion,2
14005.0,5,5,2874.72,5,4,4,544,Champion,2
14006.0,111,7,2196.67,3,4,4,344,Loyal Customer,2
14007.0,508,1,79.48,1,1,1,111,Lost,0
14008.0,428,1,509.04,1,1,2,112,Lost,0
14009.0,193,3,1099.91,2,3,3,233,At Risk,2
14010.0,561,2,445.15,1,2,2,122,Potential,0
14011.0,475,2,457.82,1,2,2,122,Potential,0
14012.0,273,1,328.8,2,1,2,212,Potential,0
14013.0,105,5,1084.57,3,4,3,343,Loyal Customer,2
14014.0,72,3,1948.21,3,3,4,334,Loyal Customer,2
14015.0,48,1,917.34,4,1,3,413,New Customer,2
14016.0,157,11,11403.41,3,5,5,355,Loyal Customer,2
14017.0,566,1,229.75,1,1,1,111,Lost,0
14018.0,640,1,367.15,1,1,2,112,Lost,0
14019.0,42,3,1421.61,4,3,4,434,Loyal Customer,2
14020.0,12,4,1249.01,5,3,4,534,Loyal Customer,2
14021.0,150,7,1716.58,3,4,4,344,Loyal Customer,2
14022.0,220,2,792.15,2,2,3,223,Potential,2
14023.0,2,2,584.07,5,2,2,522,New Customer,2
14024.0,117,3,645.74,3,3,3,333,Loyal Customer,2
14025.0,460,8,4057.9,1,4,5,145,At Risk,0
14026.0,466,2,713.11,1,2,3,123,Potential,0
14027.0,56,1,104.82,4,1,1,411,New Customer,2
14028.0,545,3,10396.5,1,3,5,135,At Risk,0
14029.0,58,2,467.66,4,2,2,422,New Customer,2
14030.0,13,20,8262.29,5,5,5,555,Champion,2
14031.0,2,44,40999.17,5,5,5,555,Champion,2
14032.0,11,15,4667.15,5,5,5,555,Champion,2
14033.0,550,1,109.44,1,1,1,111,Lost,0
14034.0,17,3,651.8199999999999,5,3,3,533,Loyal Customer,2
14035.0,24,9,2856.72,4,5,4,454,Champion,2
14036.0,280,1,626.65,2,1,3,213,Potential,0
14037.0,171,6,836.95,3,4,3,343,Loyal Customer,2
14038.0,73,5,3069.88,3,4,5,345,Loyal Customer,2
14039.0,28,2,267.28000000000003,4,2,1,421,New Customer,2
14040.0,36,35,12645.57,4,5,5,455,Champion,2
14041.0,261,1,141.41,2,1,1,211,Potential,0
14042.0,720,1,431.98,1,1,2,112,Lost,0
14043.0,486,2,304.25,1,2,2,122,Potential,0
14044.0,22,10,3123.1,4,5,5,455,Champion,2
14045.0,104,16,11313.03,3,5,5,355,Loyal Customer,2
14046.0,279,1,154.99,2,1,1,211,Potential,0
14047.0,4,14,4255.03,5,5,5,555,Champion,2
14048.0,300,3,748.69,2,3,3,233,At Risk,0
14049.0,12,13,13239.03,5,5,5,555,Champion,2
14050.0,27,2,746.36,4,2,3,423,New Customer,2
14051.0,3,36,21230.1,5,5,5,555,Champion,2
14052.0,15,2,480.81,5,2,2,522,New Customer,2
14053.0,119,4,572.3,3,3,2,332,Loyal Customer,2
14054.0,60,1,92.46,3,1,1,311,Potential,2
14055.0,101,3,1520.96,3,3,4,334,Loyal Customer,2
14056.0,10,22,7789.63,5,5,5,555,Champion,2
14057.0,19,22,8408.84,5,5,5,555,Champion,2
14058.0,458,2,469.19,1,2,2,122,Potential,0
14059.0,262,1,183.6,2,1,1,211,Potential,0
14060.0,18,29,9221.6,5,5,5,555,Champion,2
14061.0,502,3,917.43,1,3,3,133,At Risk,0
14062.0,5,24,25604.2,5,5,5,555,Champion,2
14063.0,433,9,22710.2,1,5,5,155,At Risk,0
14064.0,25,15,3332.42,4,5,5,455,Champion,2
14065.0,384,3,891.02,2,3,3,233,At Risk,0
14066.0,262,1,152.55,2,1,1,211,Potential,0
14067.0,59,2,374.7,4,2,2,422,New Customer,2
14068.0,315,4,1528.37,2,3,4,234,At Risk,0
14069.0,510,2,230.06,1,2,1,121,Potential,0
14070.0,680,1,326.55,1,1,2,112,Lost,0
14071.0,14,6,1284.24,5,4,4,544,Champion,2
14072.0,662,1,390.85,1,1,2,112,Lost,0
14073.0,27,1,151.04,4,1,1,411,New Customer,2
14074.0,618,1,219.4,1,1,1,111,Lost,0
14075.0,15,5,1418.09,5,4,4,544,Champion,2
14076.0,124,1,122.47,3,1,1,311,Potential,2
14077.0,36,6,615.0799999999999,4,4,3,443,Champion,2
14078.0,97,9,1692.63,3,5,4,354,Loyal Customer,2
14079.0,120,2,618.73,3,2,3,323,Potential,2
14080.0,28,5,1115.68,4,4,3,443,Champion,2
14081.0,297,10,5370.1,2,5,5,255,At Risk,0
14082.0,360,2,413.36,2,2,2,222,Potential,0
14083.0,3,10,960.69,5,5,3,553,Champion,2
14084.0,507,1,150.5,1,1,1,111,Lost,0
14085.0,2,32,9874.27,5,5,5,555,Champion,2
14086.0,458,1,39.95,1,1,1,111,Lost,0
14087.0,400,2,651.8,2,2,3,223,Potential,0
14088.0,5,16,64036.8,5,5,5,555,Champion,2
14089.0,52,1,161.0,4,1,1,411,New Customer,2
14090.0,320,1,76.32000000000001,2,1,1,211,Potential,0
14091.0,649,2,9530.08,1,2,5,125,Potential,0
14092.0,3,24,7229.45,5,5,5,555,Champion,2
14093.0,7,1,442.85,5,1,2,512,New Customer,2
14094.0,435,1,335.22,1,1,2,112,Lost,0
14095.0,718,1,2.95,1,1,1,111,Lost,0
14096.0,6,16,56228.81,5,5,5,555,Champion,2
14097.0,476,2,422.86,1,2,2,122,Potential,0
14098.0,32,1,147.35,4,1,1,411,New Customer,2
14099.0,11,20,5765.71,5,5,5,555,Champion,2
14100.0,133,1,194.9,3,1,1,311,Potential,2
14101.0,69,13,9961.93,3,5,5,355,Loyal Customer,2
14102.0,7,4,1241.78,5,3,4,534,Loyal Customer,2
14104.0,150,5,771.5799999999999,3,4,3,343,Loyal Customer,2
14105.0,234,5,5988.83,2,4,5,245,At Risk,2
14106.0,732,1,214.8,1,1,1,111,Lost,0
14107.0,47,11,4877.3,4,5,5,455,Champion,2
14108.0,26,4,1044.96,4,3,3,433,Loyal Customer,2
14109.0,68,1,144.2,3,1,1,311,Potential,2
14110.0,17,32,12662.51,5,5,5,555,Champion,2
14111.0,9,4,692.85,5,3,3,533,Loyal Customer,2
14112.0,18,13,5834.59,5,5,5,555,Champion,2
14113.0,18,15,6620.71,5,5,5,555,Champion,2
14114.0,269,7,1364.09,2,4,4,244,At Risk,2
14115.0,497,2,622.6700000000001,1,2,3,123,Potential,0
14116.0,15,5,1382.74,5,4,4,544,Champion,2
14117.0,139,1,90.0,3,1,1,311,Potential,2
14118.0,424,1,458.45,1,1,2,112,Lost,0
14119.0,371,2,183.37,2,2,1,221,Potential,0
14121.0,5,3,2008.99,5,3,4,534,Loyal Customer,2
14122.0,401,3,362.42,2,3,2,232,At Risk,0
14123.0,728,1,436.18,1,1,2,112,Lost,0
14124.0,79,1,419.58,3,1,2,312,Potential,2
14125.0,6,3,2740.43,5,3,4,534,Loyal Customer,2
14126.0,3,4,1172.46,5,3,3,533,Loyal Customer,2
14127.0,118,6,1900.08,3,4,4,344,Loyal Customer,2
14128.0,56,3,924.21,4,3,3,433,Loyal Customer,2
14129.0,13,8,2438.76,5,4,4,544,Champion,2
14130.0,314,4,1882.67,2,3,4,234,At Risk,0
14131.0,644,1,187.87,1,1,1,111,Lost,0
14132.0,10,10,3270.9,5,5,5,555,Champion,2
14133.0,125,4,911.14,3,3,3,333,Loyal Customer,2
14134.0,378,15,11123.35,2,5,5,255,At Risk,0
14135.0,3,23,9504.02,5,5,5,555,Champion,2
14136.0,396,5,1570.81,2,4,4,244,At Risk,0
14137.0,691,1,332.7,1,1,2,112,Lost,0
14138.0,59,1,638.21,4,1,3,413,New Customer,2
14139.0,41,4,1086.8,4,3,3,433,Loyal Customer,2
14140.0,27,1,540.99,4,1,2,412,New Customer,2
14141.0,55,3,688.7800000000001,4,3,3,433,Loyal Customer,2
14142.0,368,2,983.15,2,2,3,223,Potential,0
14143.0,129,1,115.8,3,1,1,311,Potential,2
14144.0,481,1,30.6,1,1,1,111,Lost,0
14145.0,42,7,7600.05,4,4,5,445,Champion,2
14146.0,4,12,9450.3,5,5,5,555,Champion,2
14147.0,73,9,2590.2,3,5,4,354,Loyal Customer,2
14148.0,229,2,466.29,2,2,2,222,Potential,2
14149.0,216,1,446.62,2,1,2,212,Potential,2
14150.0,31,2,658.64,4,2,3,423,New Customer,2
14151.0,668,2,679.45,1,2,3,123,Potential,0
14152.0,71,7,1997.34,3,4,4,344,Loyal Customer,2
14153.0,478,1,233.4,1,1,1,111,Lost,0
14154.0,234,8,6460.7,2,4,5,245,At Risk,2
14155.0,261,1,118.75,2,1,1,211,Potential,0
14156.0,5,156,313946.37,5,5,5,555,Champion,3
14157.0,15,5,1002.78,5,4,3,543,Champion,2
14158.0,35,1,507.66,4,1,2,412,New Customer,2
14159.0,15,20,7938.01,5,5,5,555,Champion,2
14160.0,605,7,8421.47,1,4,5,145,At Risk,0
14161.0,211,7,3318.88,2,4,5,245,At Risk,2
14162.0,169,2,289.36,3,2,2,322,Potential,2
14163.0,82,5,2594.62,3,4,4,344,Loyal Customer,2
14164.0,66,2,1631.77,3,2,4,324,Potential,2
14165.0,271,1,122.54,2,1,1,211,Potential,0
14166.0,500,2,256.85,1,2,1,121,Potential,0
14167.0,34,8,1296.49,4,4,4,444,Champion,2
14168.0,416,2,370.45,1,2,2,122,Potential,0
14169.0,426,2,624.4300000000001,1,2,3,123,Potential,0
14170.0,371,3,597.33,2,3,2,232,At Risk,0
14171.0,93,2,498.79,3,2,2,322,Potential,2
14172.0,600,3,402.72,1,3,2,132,At Risk,0
14173.0,6,6,586.0,5,4,2,542,Champion,2
14174.0,28,1,134.46,4,1,1,411,New Customer,2
14175.0,55,8,7678.88,4,4,5,445,Champion,2
14176.0,293,5,916.01,2,4,3,243,At Risk,0
14177.0,81,13,2229.34,3,5,4,354,Loyal Customer,2
14178.0,4,7,1620.93,5,4,4,544,Champion,2
14179.0,36,2,719.78,4,2,3,423,New Customer,2
14180.0,6,33,6319.25,5,5,5,555,Champion,2
14181.0,406,2,310.55,2,2,2,222,Potential,0
14182.0,439,4,678.77,1,3,3,133,At Risk,0
14183.0,406,2,286.29,2,2,1,221,Potential,0
14184.0,62,1,452.89,3,1,2,312,Potential,2
14185.0,326,1,197.65,2,1,1,211,Potential,0
14186.0,422,5,1550.63,1,4,4,144,At Risk,0
14187.0,469,1,123.5,1,1,1,111,Lost,0
14188.0,26,6,2054.36,4,4,4,444,Champion,2
14189.0,11,15,5512.83,5,5,5,555,Champion,2
14190.0,661,1,79.9,1,1,1,111,Lost,0
14191.0,5,14,4391.54,5,5,5,555,Champion,2
14192.0,383,1,293.74,2,1,2,212,Potential,0
14193.0,63,3,1210.19,3,3,3,333,Loyal Customer,2
14194.0,14,35,18186.49,5,5,5,555,Champion,2
14195.0,197,6,2615.6,2,4,4,244,At Risk,2
14196.0,102,1,335.52,3,1,2,312,Potential,2
14197.0,406,1,390.05,2,1,2,212,Potential,0
14198.0,13,9,1569.73,5,5,4,554,Champion,2
14199.0,213,4,1091.7,2,3,3,233,At Risk,2
14200.0,613,1,379.2,1,1,2,112,Lost,0
14201.0,55,10,1193.54,4,5,3,453,Champion,2
14202.0,376,3,847.76,2,3,3,233,At Risk,0
14203.0,392,1,339.34,2,1,2,212,Potential,0
14204.0,417,3,901.93,1,3,3,133,At Risk,0
14205.0,12,9,2414.2,5,5,4,554,Champion,2
14206.0,234,3,1185.01,2,3,3,233,At Risk,2
14207.0,683,1,157.8,1,1,1,111,Lost,0
14208.0,90,2,567.05,3,2,2,322,Potential,2
14209.0,6,15,4993.27,5,5,5,555,Champion,2
14210.0,101,16,5861.52,3,5,5,355,Loyal Customer,2
14211.0,48,18,4402.29,4,5,5,455,Champion,2
14212.0,85,2,2190.14,3,2,4,324,Potential,2
14213.0,400,1,1192.2,2,1,3,213,Potential,0
14214.0,26,5,1004.38,4,4,3,443,Champion,2
14215.0,7,9,3416.33,5,5,5,555,Champion,2
14216.0,3,4,2011.79,5,3,4,534,Loyal Customer,2
14217.0,7,22,3322.41,5,5,5,555,Champion,2
14218.0,38,1,169.48000000000002,4,1,1,411,New Customer,2
14219.0,405,2,543.89,2,2,2,222,Potential,0
14220.0,242,4,1515.0,2,3,4,234,At Risk,2
14221.0,37,17,6517.49,4,5,5,455,Champion,2
14222.0,172,1,683.17,3,1,3,313,Potential,2
14223.0,87,3,991.13,3,3,3,333,Loyal Customer,2
14224.0,105,9,1897.9,3,5,4,354,Loyal Customer,2
14225.0,430,4,2037.02,1,3,4,134,At Risk,0
14226.0,24,6,3002.53,4,4,5,445,Champion,2
14227.0,21,15,6368.71,4,5,5,455,Champion,2
14228.0,433,3,745.5,1,3,3,133,At Risk,0
14229.0,47,7,2594.04,4,4,4,444,Champion,2
14230.0,431,3,979.8,1,3,3,133,At Risk,0
14231.0,179,4,1235.62,3,3,4,334,Loyal Customer,2
14232.0,38,5,2048.07,4,4,4,444,Champion,2
14233.0,44,7,2904.27,4,4,4,444,Champion,2
14234.0,17,4,775.46,5,3,3,533,Loyal Customer,2
14235.0,70,9,4717.99,3,5,5,355,Loyal Customer,2
14236.0,76,5,1744.64,3,4,4,344,Loyal Customer,2
14237.0,368,2,632.14,2,2,3,223,Potential,0
14238.0,321,3,434.23,2,3,2,232,At Risk,0
14239.0,38,21,4263.17,4,5,5,455,Champion,2
14240.0,25,3,1247.49,4,3,4,434,Loyal Customer,2
14241.0,179,2,333.70000000000005,3,2,2,322,Potential,2
14242.0,230,2,280.55,2,2,1,221,Potential,2
14243.0,4,17,7431.05,5,5,5,555,Champion,2
14244.0,656,1,366.42,1,1,2,112,Lost,0
14245.0,215,2,1693.45,2,2,4,224,Potential,2
14246.0,106,3,1474.06,3,3,4,334,Loyal Customer,2
14247.0,273,5,772.66,2,4,3,243,At Risk,0
14248.0,313,3,1032.95,2,3,3,233,At Risk,0
14249.0,406,12,5625.461,2,5,5,255,At Risk,0
14250.0,2,3,1904.05,5,3,4,534,Loyal Customer,2
14251.0,6,4,2397.42,5,3,4,534,Loyal Customer,2
14252.0,376,1,350.99,2,1,2,212,Potential,0
14253.0,488,2,363.4,1,2,2,122,Potential,0
14254.0,428,1,601.03,1,1,2,112,Lost,0
14255.0,541,1,1000.63,1,1,3,113,Lost,0
14256.0,255,5,2473.99,2,4,4,244,At Risk,2
14257.0,59,9,5954.45,4,5,5,455,Champion,2
14258.0,4,25,32051.34,5,5,5,555,Champion,2
14259.0,137,1,120.0,3,1,1,311,Potential,2
14260.0,466,3,824.28,1,3,3,133,At Risk,0
14261.0,46,2,1163.45,4,2,3,423,New Customer,2
14262.0,3,8,2618.23,5,4,4,544,Champion,2
14263.0,418,1,322.93,1,1,2,112,Lost,0
14264.0,150,6,1517.36,3,4,4,344,Loyal Customer,2
14265.0,104,4,1373.35,3,3,4,334,Loyal Customer,2
14266.0,423,1,40.56,1,1,1,111,Lost,0
14267.0,158,3,1516.24,3,3,4,334,Loyal Customer,2
14268.0,466,1,354.85,1,1,2,112,Lost,0
14269.0,435,1,295.73,1,1,2,112,Lost,0
14270.0,327,1,492.65,2,1,2,212,Potential,0
14271.0,221,2,219.13,2,2,1,221,Potential,2
14272.0,69,4,920.81,3,3,3,333,Loyal Customer,2
14273.0,46,4,559.97,4,3,2,432,Loyal Customer,2
14274.0,682,1,256.6,1,1,1,111,Lost,0
14275.0,391,6,1189.38,2,4,3,243,At Risk,0
14276.0,94,7,2102.68,3,4,4,344,Loyal Customer,2
14277.0,10,9,17225.81,5,5,5,555,Champion,2
14278.0,405,1,205.83,2,1,1,211,Potential,0
14279.0,516,2,191.86,1,2,1,121,Potential,0
14280.0,192,1,134.04,3,1,1,311,Potential,2
14281.0,403,1,245.15,2,1,1,211,Potential,0
14282.0,4,24,7762.36,5,5,5,555,Champion,2
14283.0,458,4,628.4399999999999,1,3,3,133,At Risk,0
14284.0,26,3,1299.65,4,3,4,434,Loyal Customer,2
14285.0,16,8,3284.42,5,4,5,545,Champion,2
14286.0,19,7,8479.76,5,4,5,545,Champion,2
14287.0,3,3,176.63,5,3,1,531,Loyal Customer,2
14288.0,208,1,426.6,2,1,2,212,Potential,2
14289.0,4,6,911.26,5,4,3,543,Champion,2
14290.0,6,8,4516.56,5,4,5,545,Champion,2
14291.0,53,21,7346.41,4,5,5,455,Champion,2
14292.0,3,16,9226.25,5,5,5,555,Champion,2
14293.0,142,8,2960.78,3,4,5,345,Loyal Customer,2
14294.0,402,1,375.34,2,1,2,212,Potential,0
14295.0,35,5,2362.91,4,4,4,444,Champion,2
14296.0,416,2,456.4,1,2,2,122,Potential,0
14297.0,13,4,1305.33,5,3,4,534,Loyal Customer,2
14298.0,4,82,91194.49,5,5,5,555,Champion,1
14299.0,3,27,14499.49,5,5,5,555,Champion,2
14300.0,14,1,43.2,5,1,1,511,New Customer,2
14301.0,112,4,1992.18,3,3,4,334,Loyal Customer,2
14302.0,426,3,742.9000000000001,1,3,3,133,At Risk,0
14303.0,402,2,277.94,2,2,1,221,Potential,0
14304.0,218,3,1725.01,2,3,4,234,At Risk,2
14305.0,66,3,1858.96,3,3,4,334,Loyal Customer,2
14306.0,46,6,3151.4,4,4,5,445,Champion,2
14307.0,84,10,5071.03,3,5,5,355,Loyal Customer,2
14308.0,544,2,1147.02,1,2,3,123,Potential,0
14309.0,3,11,3780.81,5,5,5,555,Champion,2
14310.0,428,1,492.1,1,1,2,112,Lost,0
14311.0,238,2,516.45,2,2,2,222,Potential,2
14312.0,42,11,3090.29,4,5,5,455,Champion,2
14314.0,102,2,229.8,3,2,1,321,Potential,2
14315.0,40,8,3197.82,4,4,5,445,Champion,2
14316.0,417,5,1370.34,1,4,4,144,At Risk,0
14317.0,60,1,508.58,3,1,2,312,Potential,2
14318.0,455,1,158.02,1,1,1,111,Lost,0
14319.0,419,1,494.85,1,1,2,112,Lost,0
14320.0,202,5,1346.75,2,4,4,244,At Risk,2
14321.0,6,7,2218.06,5,4,4,544,Champion,2
14322.0,424,4,474.1,1,3,2,132,At Risk,0
14323.0,110,2,605.0600000000001,3,2,2,322,Potential,2
14324.0,405,2,701.61,2,2,3,223,Potential,0
14325.0,565,1,245.48,1,1,1,111,Lost,0
14326.0,237,3,940.98,2,3,3,233,At Risk,2
14327.0,158,6,1894.93,3,4,4,344,Loyal Customer,2
14328.0,433,1,445.05,1,1,2,112,Lost,0
14329.0,12,15,9927.22,5,5,5,555,Champion,2
14330.0,619,1,200.63,1,1,1,111,Lost,0
14331.0,119,2,462.66,3,2,2,322,Potential,2
14332.0,18,5,1943.51,5,4,4,544,Champion,2
14333.0,63,1,415.2,3,1,2,312,Potential,2
14334.0,12,12,4318.48,5,5,5,555,Champion,2
14335.0,11,2,468.26,5,2,2,522,New Customer,2
14336.0,12,4,1614.91,5,3,4,534,Loyal Customer,2
14338.0,156,3,928.1,3,3,3,333,Loyal Customer,2
14339.0,238,2,620.27,2,2,3,223,Potential,2
14340.0,214,1,134.7,2,1,1,211,Potential,2
14341.0,40,18,4467.32,4,5,5,455,Champion,2
14342.0,16,6,918.44,5,4,3,543,Champion,2
14343.0,417,4,1088.91,1,3,3,133,At Risk,0
14344.0,122,20,3333.7000000000003,3,5,5,355,Loyal Customer,2
14345.0,34,1,108.98,4,1,1,411,New Customer,2
14346.0,116,5,2315.75,3,4,4,344,Loyal Customer,2
14347.0,732,1,82.6,1,1,1,111,Lost,0
14348.0,255,1,409.57,2,1,2,212,Potential,0
14349.0,5,1,133.5,5,1,1,511,New Customer,2
14350.0,269,3,972.03,2,3,3,233,At Risk,0
14351.0,160,1,51.0,3,1,1,311,Potential,2
14352.0,152,4,1078.96,3,3,3,333,Loyal Customer,2
14353.0,210,3,376.5,2,3,2,232,At Risk,2
14354.0,1,2,163.62,5,2,1,521,New Customer,2
14355.0,361,3,1014.45,2,3,3,233,At Risk,0
14356.0,75,2,701.23,3,2,3,323,Potential,2
14357.0,38,1,225.77,4,1,1,411,New Customer,2
14358.0,384,2,400.06,2,2,2,222,Potential,0
14359.0,14,3,912.18,5,3,3,533,Loyal Customer,2
14360.0,27,4,2128.23,4,3,4,434,Loyal Customer,2
14361.0,574,1,214.71,1,1,1,111,Lost,0
14362.0,17,1,161.2,5,1,1,511,New Customer,2
14363.0,397,2,227.47000000000003,2,2,1,221,Potential,0
14364.0,104,8,3717.35,3,4,5,345,Loyal Customer,2
14365.0,390,2,634.68,2,2,3,223,Potential,0
14366.0,520,1,136.0,1,1,1,111,Lost,0
14367.0,3,16,9261.52,5,5,5,555,Champion,2
14368.0,315,1,155.0,2,1,1,211,Potential,0
14369.0,637,2,469.13,1,2,2,122,Potential,0
14370.0,446,6,1175.78,1,4,3,143,At Risk,0
14371.0,290,1,100.5,2,1,1,211,Potential,0
14372.0,438,2,860.08,1,2,3,123,Potential,0
14373.0,353,1,76.55,2,1,1,211,Potential,0
14374.0,536,1,108.0,1,1,1,111,Lost,0
14375.0,180,3,1132.99,3,3,3,333,Loyal Customer,2
14376.0,678,1,215.46,1,1,1,111,Lost,0
14377.0,186,2,617.05,3,2,3,323,Potential,2
14378.0,617,1,131.25,1,1,1,111,Lost,0
14379.0,39,4,1268.91,4,3,4,434,Loyal Customer,2
14380.0,677,1,48.96,1,1,1,111,Lost,0
14381.0,47,2,631.34,4,2,3,423,New Customer,2
14382.0,21,2,1246.8,4,2,4,424,New Customer,2
14383.0,33,3,1247.69,4,3,4,434,Loyal Customer,2
14384.0,496,1,58.5,1,1,1,111,Lost,0
14385.0,4,3,202.11,5,3,1,531,Loyal Customer,2
14386.0,292,1,142.4,2,1,1,211,Potential,0
14387.0,28,3,1770.56,4,3,4,434,Loyal Customer,2
14388.0,5,16,6701.0,5,5,5,555,Champion,2
14389.0,60,5,1898.01,3,4,4,344,Loyal Customer,2
14390.0,5,13,6399.83,5,5,5,555,Champion,2
14391.0,572,1,135.6,1,1,1,111,Lost,0
14392.0,428,1,266.4,1,1,1,111,Lost,0
14393.0,213,1,67.95,2,1,1,211,Potential,2
14394.0,560,1,93.8,1,1,1,111,Lost,0
14395.0,55,19,7649.02,4,5,5,455,Champion,2
14396.0,60,7,2121.93,3,4,4,344,Loyal Customer,2
14397.0,1,18,2391.52,5,5,4,554,Champion,2
14398.0,396,2,707.79,2,2,3,223,Potential,0
14399.0,389,8,2113.16,2,4,4,244,At Risk,0
14400.0,144,3,1732.47,3,3,4,334,Loyal Customer,2
14401.0,33,21,6442.12,4,5,5,455,Champion,2
14402.0,647,1,285.6,1,1,1,111,Lost,0
14403.0,126,6,1880.51,3,4,4,344,Loyal Customer,2
14404.0,29,13,2899.11,4,5,4,454,Champion,2
14405.0,382,1,195.0,2,1,1,211,Potential,0
14406.0,114,1,156.75,3,1,1,311,Potential,2
14407.0,102,6,2157.73,3,4,4,344,Loyal Customer,2
14408.0,6,11,4109.77,5,5,5,555,Champion,2
14409.0,66,9,3756.09,3,5,5,355,Loyal Customer,2
14410.0,87,11,2651.14,3,5,4,354,Loyal Customer,2
14411.0,306,1,1063.0,2,1,3,213,Potential,0
14412.0,38,3,1426.19,4,3,4,434,Loyal Customer,2
14413.0,357,4,770.37,2,3,3,233,At Risk,0
14414.0,87,8,2399.33,3,4,4,344,Loyal Customer,2
14415.0,14,22,10995.65,5,5,5,555,Champion,2
14416.0,17,2,490.22,5,2,2,522,New Customer,2
14417.0,383,1,604.2,2,1,2,212,Potential,0
14418.0,20,2,1039.9,4,2,3,423,New Customer,2
14419.0,6,7,1260.91,5,4,4,544,Champion,2
14420.0,94,4,1639.17,3,3,4,334,Loyal Customer,2
14421.0,52,6,2469.37,4,4,4,444,Champion,2
14422.0,12,18,9889.51,5,5,5,555,Champion,2
14423.0,213,3,916.61,2,3,3,233,At Risk,2
14424.0,13,1,322.08,5,1,2,512,New Customer,2
14425.0,430,3,661.39,1,3,3,133,At Risk,0
14426.0,19,17,11727.94,5,5,5,555,Champion,2
14427.0,45,4,1263.52,4,3,4,434,Loyal Customer,2
14428.0,2,5,1244.83,5,4,4,544,Champion,2
14429.0,399,1,516.28,2,1,2,212,Potential,0
14430.0,507,3,1220.9,1,3,3,133,At Risk,0
14431.0,298,4,2614.2,2,3,4,234,At Risk,0
14432.0,5,6,2255.51,5,4,4,544,Champion,2
14433.0,461,1,289.6,1,1,2,112,Lost,0
14434.0,17,6,1372.8,5,4,4,544,Champion,2
14435.0,497,1,90.42,1,1,1,111,Lost,0
14436.0,94,2,271.70000000000005,3,2,1,321,Potential,2
14437.0,361,5,958.84,2,4,3,243,At Risk,0
14438.0,301,1,131.9,2,1,1,211,Potential,0
14439.0,315,5,9443.04,2,4,5,245,At Risk,0
